RentalID,MemberID,MemberName,MemberLastDateSubscribed,EmployeeID,EmployeeName,EmployeeEmployedDate,EmployeeSalary,BookID,BookName,BookAuthor,BookGenre,ReleaseDate,RentalPricePerDay,RentalStartDate,RentalEndDate,TotalPrice
250,21,Martin Miles,2024-04-27,5,Jeremy Porter,2023-10-30,52657.42,59,Awaken the Giant Within,Tony Robbins,Self Help,1991,0.8999999999999999,2023-05-18,2023-06-16,26.099999999999998
251,10,Charles Nelson,2024-05-08,4,Elizabeth Turner,2022-04-02,53045.0,2,Outlander,Diana Gabaldon,Romance,1991,2.4999999999999996,2023-11-17,2023-11-18,2.4999999999999996
252,24,Shane Logan,2024-05-06,2,Brittany Reynolds,2023-06-08,48692.28,24,Divergent,Veronica Roth,Young Adult,2011,0.9999999999999999,2023-05-20,2023-06-13,23.999999999999996
253,26,William Daniel,2024-05-05,4,Elizabeth Turner,2022-04-02,53045.0,75,Harry Potter and the Sorcerer's Stone,J.K. Rowling,Children's Book,1997,1.1999999999999997,2023-09-16,2023-10-12,31.199999999999992
254,19,Karen Jackson,2024-04-27,4,Elizabeth Turner,2022-04-02,53045.0,66,The Lies of Locke Lamora,Scott Lynch,Fantasy,2006,1.0999999999999999,2023-11-16,2023-12-12,28.599999999999998
255,23,Logan Rodriguez,2024-05-23,6,James Newman,2023-05-27,39638.24,67,Mistborn: The Final Empire,Brandon Sanderson,Fantasy,2006,0.8999999999999999,2023-07-12,2023-07-21,8.1
256,28,Eric Miles,2024-05-01,2,Brittany Reynolds,2023-06-08,48692.28,39,Hyperion,Dan Simmons,Sci-Fi,1989,1.1999999999999997,2023-05-04,2023-05-30,31.199999999999992
257,11,Jeffrey Bryant,2024-05-04,4,Elizabeth Turner,2022-04-02,53045.0,16,The Exorcist,William Peter Blatty,Horror,1971,0.8999999999999999,2023-03-25,2023-04-07,11.7
258,9,Miss Amanda Garcia,2024-04-28,2,Brittany Reynolds,2023-06-08,48692.28,42,The Diary of a Young Girl,Anne Frank,History,1947,1.0999999999999999,2023-01-31,2023-02-28,30.799999999999997
259,10,Charles Nelson,2024-05-08,6,James Newman,2023-05-27,39638.24,11,The Shining,Stephen King,Horror,1977,0.7,2024-01-01,2024-01-09,5.6
260,30,Robert Harris,2024-05-21,1,Sharon Rose,2023-06-11,58433.94,35,Snow Crash,Neal Stephenson,Sci-Fi,1992,2.6999999999999993,2023-06-05,2023-07-02,72.89999999999998
261,7,Katherine Marshall,2024-05-19,3,Sara Little,2023-03-28,45160.89,36,The Hitchhiker's Guide to the Galaxy,Douglas Adams,Sci-Fi,1979,1.1999999999999997,2023-12-24,2024-01-05,14.399999999999997
262,9,Miss Amanda Garcia,2024-04-28,5,Jeremy Porter,2023-10-30,52657.42,49,A People's History of the United States,Howard Zinn,History,1980,1.0999999999999999,2023-08-26,2023-09-22,29.699999999999996
263,10,Charles Nelson,2024-05-08,6,James Newman,2023-05-27,39638.24,65,The Way of Kings,Brandon Sanderson,Fantasy,2010,0.9999999999999999,2023-06-26,2023-07-04,7.999999999999999
264,7,Katherine Marshall,2024-05-19,2,Brittany Reynolds,2023-06-08,48692.28,77,Matilda,Roald Dahl,Children's Book,1988,1.1999999999999997,2023-01-19,2023-02-10,26.399999999999995
265,12,Brandon Fisher,2024-04-25,2,Brittany Reynolds,2023-06-08,48692.28,58,Mindset: The New Psychology of Success,Carol S. Dweck,Self Help,2006,0.8999999999999999,2023-05-31,2023-06-13,11.7
266,26,William Daniel,2024-05-05,3,Sara Little,2023-03-28,45160.89,26,Twilight,Stephenie Meyer,Young Adult,2005,1.1999999999999997,2023-09-12,2023-09-21,10.799999999999997
267,24,Shane Logan,2024-05-06,2,Brittany Reynolds,2023-06-08,48692.28,78,Alice's Adventures in Wonderland,Lewis Carroll,Children's Book,1865,0.8999999999999999,2023-02-23,2023-03-20,22.499999999999996
268,9,Miss Amanda Garcia,2024-04-28,5,Jeremy Porter,2023-10-30,52657.42,80,The Tale of Peter Rabbit,Beatrix Potter,Children's Book,1902,0.8999999999999999,2023-08-05,2023-08-17,10.799999999999999
269,19,Karen Jackson,2024-04-27,1,Sharon Rose,2023-06-11,58433.94,23,The Fault in Our Stars,John Green,Young Adult,2012,0.9999999999999999,2024-05-13,2024-05-30,16.999999999999996
270,3,Robert Kennedy,2024-05-10,3,Sara Little,2023-03-28,45160.89,42,The Diary of a Young Girl,Anne Frank,History,1947,1.0999999999999999,2023-11-07,2023-11-29,24.199999999999996
271,15,Deanna Watson,2024-05-04,3,Sara Little,2023-03-28,45160.89,7,The Time Traveler's Wife,Audrey Niffenegger,Romance,2003,0.8999999999999999,2024-02-21,2024-03-03,9.899999999999999
272,19,Karen Jackson,2024-04-27,4,Elizabeth Turner,2022-04-02,53045.0,29,The Maze Runner,James Dashner,Young Adult,2009,1.0999999999999999,2023-01-22,2023-01-26,4.3999999999999995
273,12,Brandon Fisher,2024-04-25,6,James Newman,2023-05-27,39638.24,32,Neuromancer,William Gibson,Sci-Fi,1984,0.8999999999999999,2023-07-22,2023-07-28,5.3999999999999995
274,16,Christopher Sanford,2024-04-29,5,Jeremy Porter,2023-10-30,52657.42,52,How to Win Friends and Influence People,Dale Carnegie,Self Help,1936,1.1999999999999997,2024-03-26,2024-04-04,10.799999999999997
275,24,Shane Logan,2024-05-06,4,Elizabeth Turner,2022-04-02,53045.0,20,The Southern Book Club's Guide to Slaying Vampires,Grady Hendrix,Horror,2020,0.9999999999999999,2023-01-30,2023-02-03,3.9999999999999996
276,16,Christopher Sanford,2024-04-29,1,Sharon Rose,2023-06-11,58433.94,69,Good Omens,Neil Gaiman and Terry Pratchett,Fantasy,1990,0.8999999999999999,2024-04-08,2024-04-22,12.599999999999998
277,6,Cynthia Diaz,2024-05-11,2,Brittany Reynolds,2023-06-08,48692.28,61,The Hobbit,J.R.R. Tolkien,Fantasy,1937,0.9999999999999999,2023-09-26,2023-10-20,23.999999999999996
278,8,Zachary Gomez,2024-05-07,4,Elizabeth Turner,2022-04-02,53045.0,65,The Way of Kings,Brandon Sanderson,Fantasy,2010,0.9999999999999999,2023-09-01,2023-09-15,13.999999999999998
279,26,William Daniel,2024-05-05,3,Sara Little,2023-03-28,45160.89,19,World War Z,Max Brooks,Horror,2006,1.0999999999999999,2024-04-15,2024-05-02,18.7
280,21,Martin Miles,2024-04-27,5,Jeremy Porter,2023-10-30,52657.42,8,Eleanor Oliphant Is Completely Fine,Gail Honeyman,Romance,2017,1.6999999999999997,2023-03-31,2023-04-13,22.099999999999998
281,26,William Daniel,2024-05-05,5,Jeremy Porter,2023-10-30,52657.42,46,The Silk Roads: A New History of the World,Peter Frankopan,History,2015,1.1999999999999997,2024-03-23,2024-03-30,8.399999999999999
282,25,Michael Oliver,2024-05-01,4,Elizabeth Turner,2022-04-02,53045.0,45,Team of Rivals: The Political Genius of Abraham Lincoln,Doris Kearns Goodwin,History,2005,0.9999999999999999,2023-07-17,2023-07-19,1.9999999999999998
283,20,Jennifer Garcia,2024-05-04,4,Elizabeth Turner,2022-04-02,53045.0,58,Mindset: The New Psychology of Success,Carol S. Dweck,Self Help,2006,0.8999999999999999,2023-12-05,2023-12-06,0.8999999999999999
284,6,Cynthia Diaz,2024-05-11,6,James Newman,2023-05-27,39638.24,48,The Immortal Life of Henrietta Lacks,Rebecca Skloot,History,2010,1.0999999999999999,2024-02-08,2024-03-09,32.99999999999999
285,30,Robert Harris,2024-05-21,4,Elizabeth Turner,2022-04-02,53045.0,4,Me Before You,Jojo Moyes,Romance,2012,1.0999999999999999,2024-02-23,2024-03-16,24.199999999999996
286,24,Shane Logan,2024-05-06,2,Brittany Reynolds,2023-06-08,48692.28,75,Harry Potter and the Sorcerer's Stone,J.K. Rowling,Children's Book,1997,1.1999999999999997,2023-06-03,2023-06-15,14.399999999999997
287,11,Jeffrey Bryant,2024-05-04,1,Sharon Rose,2023-06-11,58433.94,72,Charlotte's Web,E.B. White,Children's Book,1952,0.8999999999999999,2023-12-01,2023-12-04,2.6999999999999997
288,7,Katherine Marshall,2024-05-19,2,Brittany Reynolds,2023-06-08,48692.28,74,The Very Hungry Caterpillar,Eric Carle,Children's Book,1969,1.1999999999999997,2023-09-14,2023-10-04,23.999999999999993
289,8,Zachary Gomez,2024-05-07,1,Sharon Rose,2023-06-11,58433.94,65,The Way of Kings,Brandon Sanderson,Fantasy,2010,0.9999999999999999,2023-09-01,2023-09-23,21.999999999999996
290,27,Stephanie Sheppard,2024-05-05,3,Sara Little,2023-03-28,45160.89,47,1776,David McCullough,History,2005,0.9999999999999999,2023-04-07,2023-05-01,23.999999999999996
291,2,John Hernandez,2024-05-03,4,Elizabeth Turner,2022-04-02,53045.0,59,Awaken the Giant Within,Tony Robbins,Self Help,1991,0.8999999999999999,2023-08-22,2023-09-08,15.299999999999999
292,21,Martin Miles,2024-04-27,1,Sharon Rose,2023-06-11,58433.94,69,Good Omens,Neil Gaiman and Terry Pratchett,Fantasy,1990,0.8999999999999999,2023-08-29,2023-09-20,19.799999999999997
293,3,Robert Kennedy,2024-05-10,3,Sara Little,2023-03-28,45160.89,3,The Notebook,Nicholas Sparks,Romance,1996,1.1999999999999997,2023-11-14,2023-11-25,13.199999999999998
294,14,Sean Friedman,2024-05-01,4,Elizabeth Turner,2022-04-02,53045.0,51,The 7 Habits of Highly Effective People,Stephen R. Covey,Self Help,1989,2.6999999999999993,2023-11-09,2023-12-02,62.09999999999998
295,10,Charles Nelson,2024-05-08,4,Elizabeth Turner,2022-04-02,53045.0,47,1776,David McCullough,History,2005,0.9999999999999999,2023-08-18,2023-09-05,17.999999999999996
296,30,Robert Harris,2024-05-21,4,Elizabeth Turner,2022-04-02,53045.0,17,The Silence of the Lambs,Thomas Harris,Horror,1988,0.9999999999999999,2023-04-09,2023-04-16,6.999999999999999
297,8,Zachary Gomez,2024-05-07,5,Jeremy Porter,2023-10-30,52657.42,72,Charlotte's Web,E.B. White,Children's Book,1952,0.8999999999999999,2023-11-23,2023-12-15,19.799999999999997
298,2,John Hernandez,2024-05-03,1,Sharon Rose,2023-06-11,58433.94,8,Eleanor Oliphant Is Completely Fine,Gail Honeyman,Romance,2017,1.6999999999999997,2023-10-22,2023-11-13,37.39999999999999
299,25,Michael Oliver,2024-05-01,4,Elizabeth Turner,2022-04-02,53045.0,55,You Are a Badass,Jen Sincero,Self Help,2013,1.0999999999999999,2023-05-16,2023-06-05,21.999999999999996
300,21,Martin Miles,2024-04-27,3,Sara Little,2023-03-28,45160.89,58,Mindset: The New Psychology of Success,Carol S. Dweck,Self Help,2006,0.8999999999999999,2024-03-18,2024-03-28,9.0
301,28,Eric Miles,2024-05-01,2,Brittany Reynolds,2023-06-08,48692.28,48,The Immortal Life of Henrietta Lacks,Rebecca Skloot,History,2010,1.0999999999999999,2023-11-12,2023-11-30,19.799999999999997
302,30,Robert Harris,2024-05-21,4,Elizabeth Turner,2022-04-02,53045.0,50,Genghis Khan and the Making of the Modern World,Jack Weatherford,History,2004,0.8999999999999999,2023-01-01,2023-01-11,9.0
303,29,Sara Mccoy,2024-05-14,1,Sharon Rose,2023-06-11,58433.94,37,Ready Player One,Ernest Cline,Sci-Fi,2011,0.9999999999999999,2023-08-11,2023-08-18,6.999999999999999
304,18,Deborah Smith,2024-04-29,2,Brittany Reynolds,2023-06-08,48692.28,36,The Hitchhiker's Guide to the Galaxy,Douglas Adams,Sci-Fi,1979,1.1999999999999997,2023-11-30,2023-12-26,31.199999999999992
305,3,Robert Kennedy,2024-05-10,3,Sara Little,2023-03-28,45160.89,32,Neuromancer,William Gibson,Sci-Fi,1984,0.8999999999999999,2024-03-26,2024-04-15,18.0
306,5,Rachel Potter,2024-05-13,3,Sara Little,2023-03-28,45160.89,61,The Hobbit,J.R.R. Tolkien,Fantasy,1937,0.9999999999999999,2023-09-08,2023-09-23,14.999999999999998
307,27,Stephanie Sheppard,2024-05-05,4,Elizabeth Turner,2022-04-02,53045.0,76,The Cat in the Hat,Dr. Seuss,Children's Book,1957,1.1999999999999997,2023-12-10,2023-12-25,17.999999999999996
308,29,Sara Mccoy,2024-05-14,5,Jeremy Porter,2023-10-30,52657.42,74,The Very Hungry Caterpillar,Eric Carle,Children's Book,1969,1.1999999999999997,2023-06-15,2023-07-02,20.399999999999995
309,24,Shane Logan,2024-05-06,1,Sharon Rose,2023-06-11,58433.94,3,The Notebook,Nicholas Sparks,Romance,1996,1.1999999999999997,2024-01-03,2024-01-29,31.199999999999992
310,29,Sara Mccoy,2024-05-14,6,James Newman,2023-05-27,39638.24,70,The Priory of the Orange Tree,Samantha Shannon,Fantasy,2019,2.8999999999999995,2023-05-12,2023-06-03,63.79999999999999
311,5,Rachel Potter,2024-05-13,4,Elizabeth Turner,2022-04-02,53045.0,56,"Thinking, Fast and Slow",Daniel Kahneman,Self Help,2011,2.3,2023-03-07,2023-03-17,23.0
312,27,Stephanie Sheppard,2024-05-05,6,James Newman,2023-05-27,39638.24,35,Snow Crash,Neal Stephenson,Sci-Fi,1992,2.6999999999999993,2024-02-05,2024-02-27,59.399999999999984
313,24,Shane Logan,2024-05-06,1,Sharon Rose,2023-06-11,58433.94,40,Altered Carbon,Richard K. Morgan,Sci-Fi,2002,1.0999999999999999,2024-05-06,2024-05-26,21.999999999999996
314,27,Stephanie Sheppard,2024-05-05,5,Jeremy Porter,2023-10-30,52657.42,11,The Shining,Stephen King,Horror,1977,0.7,2023-09-18,2023-09-21,2.0999999999999996
315,19,Karen Jackson,2024-04-27,2,Brittany Reynolds,2023-06-08,48692.28,79,Winnie-the-Pooh,A.A. Milne,Children's Book,1926,0.9999999999999999,2023-07-02,2023-07-24,21.999999999999996
316,8,Zachary Gomez,2024-05-07,2,Brittany Reynolds,2023-06-08,48692.28,77,Matilda,Roald Dahl,Children's Book,1988,1.1999999999999997,2023-08-30,2023-09-07,9.599999999999998
317,27,Stephanie Sheppard,2024-05-05,3,Sara Little,2023-03-28,45160.89,28,Six of Crows,Leigh Bardugo,Young Adult,2015,1.0999999999999999,2023-06-04,2023-06-09,5.499999999999999
318,2,John Hernandez,2024-05-03,6,James Newman,2023-05-27,39638.24,4,Me Before You,Jojo Moyes,Romance,2012,1.0999999999999999,2023-01-19,2023-01-21,2.1999999999999997
319,9,Miss Amanda Garcia,2024-04-28,1,Sharon Rose,2023-06-11,58433.94,67,Mistborn: The Final Empire,Brandon Sanderson,Fantasy,2006,0.8999999999999999,2023-07-10,2023-07-26,14.399999999999999
320,30,Robert Harris,2024-05-21,6,James Newman,2023-05-27,39638.24,20,The Southern Book Club's Guide to Slaying Vampires,Grady Hendrix,Horror,2020,0.9999999999999999,2024-04-19,2024-05-17,27.999999999999996
321,26,William Daniel,2024-05-05,4,Elizabeth Turner,2022-04-02,53045.0,53,Atomic Habits,James Clear,Self Help,2018,2.3999999999999995,2023-02-26,2023-03-13,35.99999999999999
322,6,Cynthia Diaz,2024-05-11,1,Sharon Rose,2023-06-11,58433.94,34,The Left Hand of Darkness,Ursula K. Le Guin,Sci-Fi,1969,2.4999999999999996,2023-11-18,2023-12-17,72.49999999999999
323,10,Charles Nelson,2024-05-08,3,Sara Little,2023-03-28,45160.89,27,Eleanor & Park,Rainbow Rowell,Young Adult,2013,0.8999999999999999,2024-05-04,2024-05-23,17.099999999999998
324,29,Sara Mccoy,2024-05-14,1,Sharon Rose,2023-06-11,58433.94,21,The Hunger Games,Suzanne Collins,Young Adult,2008,1.0999999999999999,2023-06-01,2023-06-24,25.299999999999997
325,14,Sean Friedman,2024-05-01,1,Sharon Rose,2023-06-11,58433.94,59,Awaken the Giant Within,Tony Robbins,Self Help,1991,0.8999999999999999,2023-10-26,2023-11-11,14.399999999999999
326,27,Stephanie Sheppard,2024-05-05,1,Sharon Rose,2023-06-11,58433.94,17,The Silence of the Lambs,Thomas Harris,Horror,1988,0.9999999999999999,2023-11-07,2023-11-15,7.999999999999999
327,4,Shaun Day,2024-05-22,2,Brittany Reynolds,2023-06-08,48692.28,31,Dune,Frank Herbert,Sci-Fi,1965,1.0999999999999999,2023-04-25,2023-05-16,23.099999999999998
328,24,Shane Logan,2024-05-06,2,Brittany Reynolds,2023-06-08,48692.28,39,Hyperion,Dan Simmons,Sci-Fi,1989,1.1999999999999997,2023-01-05,2023-02-03,34.79999999999999
329,3,Robert Kennedy,2024-05-10,1,Sharon Rose,2023-06-11,58433.94,25,The Perks of Being a Wallflower,Stephen Chbosky,Young Adult,1999,1.0999999999999999,2023-03-24,2023-04-18,27.499999999999996
330,14,Sean Friedman,2024-05-01,2,Brittany Reynolds,2023-06-08,48692.28,77,Matilda,Roald Dahl,Children's Book,1988,1.1999999999999997,2023-11-27,2023-12-05,9.599999999999998
331,16,Christopher Sanford,2024-04-29,5,Jeremy Porter,2023-10-30,52657.42,44,The Wright Brothers,David McCullough,History,2015,2.0999999999999996,2023-05-17,2023-06-12,54.599999999999994
332,5,Rachel Potter,2024-05-13,2,Brittany Reynolds,2023-06-08,48692.28,31,Dune,Frank Herbert,Sci-Fi,1965,1.0999999999999999,2024-02-07,2024-02-22,16.499999999999996
333,9,Miss Amanda Garcia,2024-04-28,5,Jeremy Porter,2023-10-30,52657.42,4,Me Before You,Jojo Moyes,Romance,2012,1.0999999999999999,2023-02-09,2023-02-27,19.799999999999997
334,23,Logan Rodriguez,2024-05-23,3,Sara Little,2023-03-28,45160.89,14,The Haunting of Hill House,Shirley Jackson,Horror,1959,0.8999999999999999,2023-07-13,2023-08-12,26.999999999999996
335,27,Stephanie Sheppard,2024-05-05,2,Brittany Reynolds,2023-06-08,48692.28,72,Charlotte's Web,E.B. White,Children's Book,1952,0.8999999999999999,2023-04-05,2023-04-20,13.499999999999998
336,20,Jennifer Garcia,2024-05-04,6,James Newman,2023-05-27,39638.24,35,Snow Crash,Neal Stephenson,Sci-Fi,1992,2.6999999999999993,2023-04-14,2023-05-10,70.19999999999999
337,22,Rebecca Ramos,2024-04-29,3,Sara Little,2023-03-28,45160.89,39,Hyperion,Dan Simmons,Sci-Fi,1989,1.1999999999999997,2023-12-27,2024-01-18,26.399999999999995
338,4,Shaun Day,2024-05-22,1,Sharon Rose,2023-06-11,58433.94,38,Foundation,Isaac Asimov,Sci-Fi,1951,0.8999999999999999,2024-02-17,2024-03-06,16.2
339,23,Logan Rodriguez,2024-05-23,5,Jeremy Porter,2023-10-30,52657.42,60,The Four Agreements,Don Miguel Ruiz,Self Help,1997,0.9999999999999999,2024-04-07,2024-04-18,10.999999999999998
340,1,Jeffrey Ryan,2024-05-10,5,Jeremy Porter,2023-10-30,52657.42,77,Matilda,Roald Dahl,Children's Book,1988,1.1999999999999997,2023-12-10,2023-12-30,23.999999999999993
341,18,Deborah Smith,2024-04-29,3,Sara Little,2023-03-28,45160.89,21,The Hunger Games,Suzanne Collins,Young Adult,2008,1.0999999999999999,2024-01-28,2024-02-11,15.399999999999999
342,1,Jeffrey Ryan,2024-05-10,5,Jeremy Porter,2023-10-30,52657.42,13,Bird Box,Josh Malerman,Horror,2014,1.2999999999999998,2024-03-01,2024-03-16,19.499999999999996
343,7,Katherine Marshall,2024-05-19,5,Jeremy Porter,2023-10-30,52657.42,7,The Time Traveler's Wife,Audrey Niffenegger,Romance,2003,0.8999999999999999,2023-05-04,2023-05-28,21.599999999999998
344,5,Rachel Potter,2024-05-13,2,Brittany Reynolds,2023-06-08,48692.28,64,The Name of the Wind,Patrick Rothfuss,Fantasy,2007,0.9999999999999999,2024-01-04,2024-01-19,14.999999999999998
345,6,Cynthia Diaz,2024-05-11,3,Sara Little,2023-03-28,45160.89,40,Altered Carbon,Richard K. Morgan,Sci-Fi,2002,1.0999999999999999,2023-07-21,2023-08-15,27.499999999999996
346,8,Zachary Gomez,2024-05-07,1,Sharon Rose,2023-06-11,58433.94,51,The 7 Habits of Highly Effective People,Stephen R. Covey,Self Help,1989,2.6999999999999993,2023-07-12,2023-08-08,72.89999999999998
347,8,Zachary Gomez,2024-05-07,4,Elizabeth Turner,2022-04-02,53045.0,48,The Immortal Life of Henrietta Lacks,Rebecca Skloot,History,2010,1.0999999999999999,2024-05-10,2024-05-19,9.899999999999999
348,23,Logan Rodriguez,2024-05-23,5,Jeremy Porter,2023-10-30,52657.42,18,House of Leaves,Mark Z. Danielewski,Horror,2000,1.0999999999999999,2024-02-09,2024-02-25,17.599999999999998
349,27,Stephanie Sheppard,2024-05-05,3,Sara Little,2023-03-28,45160.89,54,The Power of Now,Eckhart Tolle,Self Help,1997,1.9999999999999996,2024-05-01,2024-05-09,15.999999999999996
350,8,Zachary Gomez,2024-05-07,2,Brittany Reynolds,2023-06-08,48692.28,3,The Notebook,Nicholas Sparks,Romance,1996,1.1999999999999997,2023-08-02,2023-08-17,17.999999999999996
351,23,Logan Rodriguez,2024-05-23,2,Brittany Reynolds,2023-06-08,48692.28,21,The Hunger Games,Suzanne Collins,Young Adult,2008,1.0999999999999999,2023-03-02,2023-03-25,25.299999999999997
352,6,Cynthia Diaz,2024-05-11,3,Sara Little,2023-03-28,45160.89,47,1776,David McCullough,History,2005,0.9999999999999999,2023-08-10,2023-08-18,7.999999999999999
353,7,Katherine Marshall,2024-05-19,6,James Newman,2023-05-27,39638.24,46,The Silk Roads: A New History of the World,Peter Frankopan,History,2015,1.1999999999999997,2023-07-31,2023-08-11,13.199999999999998
354,9,Miss Amanda Garcia,2024-04-28,3,Sara Little,2023-03-28,45160.89,63,A Game of Thrones,George R.R. Martin,Fantasy,1996,1.2999999999999998,2023-09-06,2023-10-05,37.699999999999996
355,10,Charles Nelson,2024-05-08,1,Sharon Rose,2023-06-11,58433.94,71,Where the Wild Things Are,Maurice Sendak,Children's Book,1963,1.1999999999999997,2024-02-24,2024-02-27,3.599999999999999
356,17,Rodney Patton,2024-05-12,6,James Newman,2023-05-27,39638.24,63,A Game of Thrones,George R.R. Martin,Fantasy,1996,1.2999999999999998,2023-04-18,2023-04-23,6.499999999999999
357,23,Logan Rodriguez,2024-05-23,1,Sharon Rose,2023-06-11,58433.94,20,The Southern Book Club's Guide to Slaying Vampires,Grady Hendrix,Horror,2020,0.9999999999999999,2023-06-29,2023-07-12,12.999999999999998
358,21,Martin Miles,2024-04-27,2,Brittany Reynolds,2023-06-08,48692.28,80,The Tale of Peter Rabbit,Beatrix Potter,Children's Book,1902,0.8999999999999999,2023-04-29,2023-05-22,20.7
359,25,Michael Oliver,2024-05-01,4,Elizabeth Turner,2022-04-02,53045.0,54,The Power of Now,Eckhart Tolle,Self Help,1997,1.9999999999999996,2023-06-16,2023-06-19,5.999999999999998
360,29,Sara Mccoy,2024-05-14,3,Sara Little,2023-03-28,45160.89,22,Harry Potter and the Sorcerer's Stone,J.K. Rowling,Young Adult,1997,0.8999999999999999,2023-11-19,2023-12-03,12.599999999999998
361,30,Robert Harris,2024-05-21,2,Brittany Reynolds,2023-06-08,48692.28,6,"Red, White & Royal Blue",Casey McQuiston,Romance,2019,0.8999999999999999,2023-09-15,2023-10-03,16.2
362,9,Miss Amanda Garcia,2024-04-28,6,James Newman,2023-05-27,39638.24,70,The Priory of the Orange Tree,Samantha Shannon,Fantasy,2019,2.8999999999999995,2023-12-28,2024-01-11,40.599999999999994
363,4,Shaun Day,2024-05-22,6,James Newman,2023-05-27,39638.24,47,1776,David McCullough,History,2005,0.9999999999999999,2023-02-18,2023-02-25,6.999999999999999
364,15,Deanna Watson,2024-05-04,6,James Newman,2023-05-27,39638.24,30,Simon vs. the Homo Sapiens Agenda,Becky Albertalli,Young Adult,2015,0.8999999999999999,2023-11-23,2023-12-06,11.7
365,6,Cynthia Diaz,2024-05-11,1,Sharon Rose,2023-06-11,58433.94,38,Foundation,Isaac Asimov,Sci-Fi,1951,0.8999999999999999,2024-03-29,2024-04-21,20.7
366,23,Logan Rodriguez,2024-05-23,2,Brittany Reynolds,2023-06-08,48692.28,10,To All the Boys I've Loved Before,Jenny Han,Romance,2014,1.1999999999999997,2023-01-16,2023-02-13,33.599999999999994
367,22,Rebecca Ramos,2024-04-29,3,Sara Little,2023-03-28,45160.89,21,The Hunger Games,Suzanne Collins,Young Adult,2008,1.0999999999999999,2024-03-23,2024-04-05,14.299999999999999
368,28,Eric Miles,2024-05-01,4,Elizabeth Turner,2022-04-02,53045.0,55,You Are a Badass,Jen Sincero,Self Help,2013,1.0999999999999999,2024-01-06,2024-01-07,1.0999999999999999
369,30,Robert Harris,2024-05-21,6,James Newman,2023-05-27,39638.24,14,The Haunting of Hill House,Shirley Jackson,Horror,1959,0.8999999999999999,2023-10-01,2023-10-11,9.0
370,10,Charles Nelson,2024-05-08,3,Sara Little,2023-03-28,45160.89,5,The Hating Game,Sally Thorne,Romance,2016,0.8999999999999999,2023-10-30,2023-11-27,25.199999999999996
371,24,Shane Logan,2024-05-06,2,Brittany Reynolds,2023-06-08,48692.28,40,Altered Carbon,Richard K. Morgan,Sci-Fi,2002,1.0999999999999999,2023-11-22,2023-12-10,19.799999999999997
372,11,Jeffrey Bryant,2024-05-04,3,Sara Little,2023-03-28,45160.89,58,Mindset: The New Psychology of Success,Carol S. Dweck,Self Help,2006,0.8999999999999999,2024-02-29,2024-03-26,23.4
373,9,Miss Amanda Garcia,2024-04-28,2,Brittany Reynolds,2023-06-08,48692.28,56,"Thinking, Fast and Slow",Daniel Kahneman,Self Help,2011,2.3,2024-04-13,2024-05-12,66.69999999999999
374,25,Michael Oliver,2024-05-01,1,Sharon Rose,2023-06-11,58433.94,32,Neuromancer,William Gibson,Sci-Fi,1984,0.8999999999999999,2023-06-21,2023-07-07,14.399999999999999
375,2,John Hernandez,2024-05-03,2,Brittany Reynolds,2023-06-08,48692.28,32,Neuromancer,William Gibson,Sci-Fi,1984,0.8999999999999999,2023-06-20,2023-06-29,8.1
376,22,Rebecca Ramos,2024-04-29,5,Jeremy Porter,2023-10-30,52657.42,69,Good Omens,Neil Gaiman and Terry Pratchett,Fantasy,1990,0.8999999999999999,2023-12-05,2023-12-21,14.399999999999999
377,29,Sara Mccoy,2024-05-14,5,Jeremy Porter,2023-10-30,52657.42,17,The Silence of the Lambs,Thomas Harris,Horror,1988,0.9999999999999999,2023-01-23,2023-02-05,12.999999999999998
378,16,Christopher Sanford,2024-04-29,3,Sara Little,2023-03-28,45160.89,38,Foundation,Isaac Asimov,Sci-Fi,1951,0.8999999999999999,2023-09-19,2023-10-11,19.799999999999997
379,24,Shane Logan,2024-05-06,5,Jeremy Porter,2023-10-30,52657.42,2,Outlander,Diana Gabaldon,Romance,1991,2.4999999999999996,2023-11-11,2023-12-05,59.999999999999986
380,4,Shaun Day,2024-05-22,5,Jeremy Porter,2023-10-30,52657.42,28,Six of Crows,Leigh Bardugo,Young Adult,2015,1.0999999999999999,2023-05-09,2023-06-05,29.699999999999996
381,10,Charles Nelson,2024-05-08,3,Sara Little,2023-03-28,45160.89,61,The Hobbit,J.R.R. Tolkien,Fantasy,1937,0.9999999999999999,2023-12-30,2024-01-29,29.999999999999996
382,11,Jeffrey Bryant,2024-05-04,6,James Newman,2023-05-27,39638.24,32,Neuromancer,William Gibson,Sci-Fi,1984,0.8999999999999999,2023-04-10,2023-04-30,18.0
383,8,Zachary Gomez,2024-05-07,1,Sharon Rose,2023-06-11,58433.94,23,The Fault in Our Stars,John Green,Young Adult,2012,0.9999999999999999,2024-02-19,2024-02-20,0.9999999999999999
384,28,Eric Miles,2024-05-01,1,Sharon Rose,2023-06-11,58433.94,13,Bird Box,Josh Malerman,Horror,2014,1.2999999999999998,2023-11-03,2023-11-22,24.699999999999996
385,27,Stephanie Sheppard,2024-05-05,5,Jeremy Porter,2023-10-30,52657.42,73,Goodnight Moon,Margaret Wise Brown,Children's Book,1947,0.5,2024-03-14,2024-04-05,11.0
